Institution_ID,Institution_Type,Country,Employee_Count,Annual_Revenue_M,IT_Spend_Percent_Revenue,AI_Budget_Allocated,AI_Budget_Percent_Revenue,Budget_Growth_YoY,Has_Dedicated_AI_Team,Technical_Readiness_Score,API_Integration_Score,Data_Lake_Exists,Legacy_System_Score,Data_Maturity_Index,Governance_Framework_Exists,Governance_Maturity,AI_Governance_Committee,Model_Risk_Management_Maturity,Compliance_Incidents_12M,Risk_Culture_Score,Data_Privacy_Compliant,Cybersecurity_Level,Leadership_Commitment,Training_Investment_Per_Employee,Vendor_Strategy,Deployment_Mode,Existing_AI_Projects,Use_Case_Breadth,LLM_Adoption_Status
24772,Bank,European Union,1425,1757.69,7.54,22.1,1.542,21.69,1,82,48,1,46,0.934,1,5,1,5,0,4,1,2,5,1297.05,Hybrid,PublicCloud,5,5,1
24773,Insurance,United States,1244,957.34,3.04,4.78,0.39,13.11,1,73,49,1,38,0.814,1,4,0,4,0,4,0,4,3,1636.94,Hybrid,PrivateCloud,6,6,1
24774,Bank,European Union,602,224.24,3.61,1.46,0.752,6.74,1,55,28,0,74,0.477,0,1,1,1,0,1,1,1,1,539.13,Hybrid,PrivateCloud,1,1,0
24775,Bank,United States,2337,302.49,2.25,1.76,0.662,3.36,0,49,23,0,75,0.634,0,1,0,1,0,3,0,2,3,1009.06,Hybrid,PublicCloud,4,2,0
24776,Asset Manager,United Kingdom,2683,467.14,3.28,1.63,0.41,3.06,1,43,5,0,83,0.083,0,3,0,2,0,3,1,1,3,499.25,Hybrid,PublicCloud,0,2,0
24777,Investment Bank,United Kingdom,2568,740.96,4.28,4.97,0.765,13.63,0,65,58,1,54,0.484,0,1,1,1,0,1,1,4,3,779.09,Vendor,PrivateCloud,6,4,0
24778,Fintech,European Union,1358,450.12,4.23,3.19,0.716,7.05,1,81,45,1,60,0.491,1,3,0,2,0,2,1,2,3,732.12,Vendor,PrivateCloud,3,1,0
24779,Asset Manager,Other,3751,418.43,3.53,5.77,1.465,9.94,0,55,26,0,92,0.133,1,4,1,2,0,1,1,2,2,577.23,Hybrid,On-Prem,4,0,0
24780,Insurance,United Kingdom,1586,574.34,3.23,2.51,0.455,2.51,1,43,44,0,73,0.189,1,4,1,4,0,5,1,2,2,1010.04,In-house,PrivateCloud,8,2,0
24781,Asset Manager,United States,1203,1156.38,6.31,18.01,1.734,13.39,1,83,96,1,25,0.937,1,3,1,2,0,1,0,4,5,1040.71,In-house,PublicCloud,7,5,1
24782,Insurance,United States,1592,10404.46,7.57,102.75,1.027,15.64,1,58,48,1,45,0.815,1,5,1,5,1,4,1,3,5,1027.07,In-house,PublicCloud,8,3,0
24783,Asset Manager,Other,972,125.21,3.64,0.0,0.0,-4.44,0,38,6,0,86,0.109,0,1,0,2,0,1,0,1,2,430.39,Hybrid,PrivateCloud,1,1,0
24784,Bank,United Kingdom,774,922.38,4.8,8.38,0.763,9.34,1,61,53,0,62,0.555,1,5,1,4,0,3,1,4,4,1091.72,Vendor,PublicCloud,1,3,0
24785,Bank,United States,1621,1328.43,2.68,4.5,0.306,4.54,0,49,17,0,63,0.214,1,5,0,4,1,4,1,1,5,918.9,Vendor,PublicCloud,1,1,0
24786,Fintech,United States,1280,1664.88,3.92,22.83,1.635,15.75,0,62,42,1,46,0.896,0,3,1,3,1,5,1,3,5,1320.65,Vendor,PrivateCloud,7,0,1
24787,Fintech,European Union,2358,430.99,3.96,2.45,0.626,16.53,0,39,12,0,62,0.198,0,1,0,2,0,1,0,1,2,654.6,Hybrid,PublicCloud,7,2,0
24788,Investment Bank,United States,426,797.51,3.66,3.5,0.37,12.39,0,46,51,0,68,0.526,1,1,0,1,0,1,1,5,1,1561.75,Vendor,On-Prem,2,3,0
24789,Fintech,United Kingdom,2780,521.82,3.29,6.5,1.192,4.79,1,90,60,0,41,0.233,0,2,0,1,0,1,0,1,1,453.3,Hybrid,PublicCloud,2,1,0
24790,Bank,European Union,1450,1687.89,4.53,15.46,0.709,10.85,1,68,45,1,65,0.661,1,5,1,2,0,4,0,3,3,707.52,In-house,On-Prem,3,1,1
24791,Bank,United States,724,385.51,4.17,3.26,0.919,3.0,1,69,43,0,39,0.331,0,1,1,2,0,1,1,5,4,538.21,Hybrid,PublicCloud,3,0,0
24792,Bank,United States,784,2060.05,4.19,4.35,0.178,-4.67,0,40,20,1,74,0.154,0,1,0,2,0,2,1,1,2,453.54,In-house,PrivateCloud,2,2,0
24793,Investment Bank,United States,2611,841.86,5.52,16.71,1.684,12.09,1,62,37,1,57,0.749,0,3,1,5,2,3,1,5,3,965.5,In-house,PrivateCloud,2,2,1
24794,Fintech,European Union,4575,5729.19,4.81,66.92,1.525,11.36,0,76,67,1,47,0.427,0,5,1,5,1,5,1,5,3,620.81,In-house,PrivateCloud,9,2,1
24795,Investment Bank,United States,12514,918.69,3.5,6.72,0.699,9.48,0,50,47,0,64,0.483,1,5,1,2,0,3,1,2,3,598.77,Vendor,PublicCloud,2,1,0
24796,Fintech,Other,2368,723.92,5.47,0.0,0.0,13.65,0,68,35,0,52,0.111,0,1,0,1,5,1,0,4,1,1022.27,Vendor,PublicCloud,0,0,0
24797,Brokerage/Dealer,European Union,1622,1359.0,2.92,6.55,0.544,11.43,0,58,45,0,51,0.28,0,2,0,1,0,1,1,2,2,1248.06,Vendor,On-Prem,0,0,0
24798,RegTech,European Union,5051,3782.45,3.19,41.46,0.819,4.28,1,40,24,0,70,0.445,0,2,0,1,1,1,1,5,1,1237.45,In-house,On-Prem,3,2,0
24799,Asset Manager,European Union,605,195.06,3.37,3.37,1.552,5.16,0,49,48,0,62,0.547,1,1,0,1,0,4,0,4,2,527.44,Vendor,PublicCloud,1,4,1
24800,Brokerage/Dealer,United States,1665,949.58,1.86,0.26,0.032,2.61,0,46,11,0,79,0.016,0,1,0,2,1,1,1,1,1,483.79,Vendor,On-Prem,2,1,0
24801,Insurance,Other,1177,195.47,3.35,1.4,0.762,14.31,1,65,31,0,75,0.489,1,1,1,4,0,4,0,1,3,530.91,Vendor,On-Prem,4,3,0
24802,Credit Union,Other,822,359.23,6.85,5.48,1.634,16.13,1,70,44,1,59,0.636,0,1,0,3,0,4,0,4,5,1358.18,Vendor,PrivateCloud,8,1,0
24803,Payment Processor,United Kingdom,1121,1294.35,4.22,7.03,0.441,-0.9,0,71,25,0,79,0.509,1,5,1,3,0,4,1,1,2,497.44,Vendor,On-Prem,3,1,0
24804,RegTech,European Union,595,1406.22,2.84,3.57,0.322,0.82,0,54,57,1,44,0.462,0,1,0,1,0,1,0,1,2,1962.02,Hybrid,PrivateCloud,3,1,0
24805,Asset Manager,United States,1029,52.64,1.07,0.0,0.0,2.38,0,46,41,0,60,0.285,0,1,0,1,0,1,0,2,5,857.06,Vendor,PublicCloud,0,2,0
24806,Investment Bank,European Union,1487,1744.42,5.32,23.86,0.97,10.3,1,78,70,1,43,0.786,1,5,1,4,0,2,1,5,3,738.76,Hybrid,PrivateCloud,9,7,1
24807,Insurance,United States,2422,1231.86,5.73,31.91,2.107,7.36,1,72,74,0,27,0.767,0,4,1,4,0,5,0,4,5,1978.64,Vendor,On-Prem,1,7,1
24808,Bank,United States,2399,1101.55,6.05,1.96,0.21,20.4,1,39,17,1,76,0.286,1,4,0,3,0,3,1,1,4,1292.9,In-house,PublicCloud,2,0,0
24809,Fintech,European Union,1665,878.69,5.31,8.77,1.064,7.72,1,74,66,0,30,0.716,0,3,1,2,2,1,1,4,2,2258.99,In-house,PublicCloud,4,3,1
24810,Brokerage/Dealer,United Kingdom,2465,325.16,3.34,3.88,1.688,7.82,0,70,65,1,55,0.852,1,5,1,5,3,5,1,5,5,1238.99,In-house,On-Prem,10,3,1
24811,Bank,United States,529,300.8,2.53,2.87,0.99,3.47,1,55,35,1,51,0.264,1,5,1,5,0,5,1,5,5,404.88,Vendor,PrivateCloud,4,1,0
24812,Insurance,European Union,1403,745.08,5.91,13.16,1.827,6.83,1,100,58,1,42,0.816,1,3,0,4,0,4,1,2,5,1862.86,Hybrid,PrivateCloud,7,4,1
24813,Fintech,United States,5458,250.94,4.05,2.36,0.9,7.04,0,58,36,0,62,0.387,0,4,1,3,2,1,0,5,3,1595.79,Vendor,PrivateCloud,4,2,0
24814,Fintech,United Kingdom,751,700.55,4.64,4.35,0.687,4.2,0,53,36,0,63,0.412,1,3,1,2,1,5,1,1,5,943.48,Hybrid,On-Prem,6,3,0
24815,Brokerage/Dealer,United States,2643,1437.1,6.46,33.25,1.621,-1.81,0,67,52,0,38,0.847,1,3,1,3,0,5,0,5,2,279.94,In-house,PrivateCloud,7,2,0
24816,Brokerage/Dealer,Other,1065,720.02,5.08,4.18,0.585,4.26,0,63,49,0,34,0.42,1,3,1,5,0,4,1,4,4,628.65,Vendor,PublicCloud,7,3,0
24817,Insurance,United Kingdom,809,735.91,5.79,6.84,0.984,8.4,1,92,55,0,55,0.713,0,2,1,1,1,4,0,5,1,484.13,In-house,On-Prem,2,2,1
24818,Bank,Other,1628,1876.19,6.13,29.53,1.603,13.97,1,78,93,0,18,0.972,0,5,1,3,2,5,1,3,5,1053.97,In-house,On-Prem,11,6,1
24819,Fintech,United Kingdom,1778,856.42,4.69,11.73,1.357,8.96,0,91,59,0,30,0.773,0,5,1,5,1,5,1,5,1,330.23,Hybrid,On-Prem,7,2,1
24820,Fintech,United States,1239,540.75,4.44,5.06,0.799,4.51,0,54,37,0,64,0.344,0,3,1,2,2,1,1,4,2,570.11,Vendor,PublicCloud,4,2,0
24821,Fintech,European Union,2492,1557.49,5.4,16.28,1.109,10.47,1,84,61,0,38,0.604,1,5,1,5,0,3,1,3,3,1293.12,Vendor,On-Prem,4,1,1
24822,Bank,European Union,784,994.41,3.11,8.45,0.803,-2.22,1,96,44,1,45,0.309,0,4,1,5,1,4,1,4,1,789.11,Vendor,On-Prem,7,0,1
24823,Insurance,European Union,225,1023.61,5.25,12.59,1.648,14.69,0,73,56,1,54,0.766,1,1,0,4,1,1,1,4,5,977.43,Hybrid,PrivateCloud,7,6,0
24824,Bank,United Kingdom,2089,1749.92,5.64,6.06,0.34,3.44,0,78,82,1,26,0.845,1,4,0,5,0,5,1,5,1,266.09,In-house,PrivateCloud,9,5,1
24825,Asset Manager,United Kingdom,681,1244.12,3.45,2.21,0.156,-3.44,1,49,46,0,81,0.41,1,5,1,5,0,5,1,1,3,1445.46,Hybrid,On-Prem,1,1,0
24826,Bank,United States,5767,4933.96,6.56,39.31,0.917,2.06,1,72,44,1,48,0.503,1,3,1,3,2,5,0,4,2,621.26,In-house,PrivateCloud,7,3,0
24827,Fintech,Other,1261,822.45,1.73,7.92,0.874,11.19,0,45,12,0,86,0.452,1,5,1,4,1,5,1,1,4,1185.51,Vendor,PrivateCloud,1,1,0
24828,Bank,European Union,742,127.01,4.49,0.0,0.0,5.56,1,62,32,0,56,0.648,1,4,1,3,0,3,0,1,2,871.3,Vendor,PublicCloud,2,5,0
24829,RegTech,European Union,678,1386.39,5.33,0.0,0.0,6.58,0,52,19,0,63,0.229,0,1,0,1,0,1,1,3,1,249.31,Hybrid,PublicCloud,4,0,0
24830,Insurance,United States,3145,572.32,3.06,4.67,0.733,15.68,1,58,28,1,48,0.72,1,5,1,5,0,5,0,4,5,3330.39,In-house,PublicCloud,4,3,0
24831,Bank,European Union,1811,597.83,4.56,2.84,0.481,-2.97,0,19,33,0,75,0.135,0,1,0,2,2,4,0,1,1,361.95,Vendor,On-Prem,4,1,0
24832,Insurance,European Union,585,785.07,4.94,0.0,0.0,5.45,0,43,35,0,63,0.098,0,2,1,2,2,3,1,2,2,431.5,Vendor,PrivateCloud,3,0,0
24833,Brokerage/Dealer,United Kingdom,1305,1350.84,3.13,11.8,0.769,9.36,1,79,46,1,56,0.267,1,4,1,4,0,3,0,4,1,560.94,In-house,On-Prem,3,1,1
24834,Investment Bank,United States,338,336.08,4.06,0.0,0.0,-2.48,0,27,12,0,80,0.084,1,2,0,3,0,4,0,2,1,671.45,Vendor,PublicCloud,0,1,0
24835,Investment Bank,European Union,2443,2975.12,3.79,29.0,0.836,13.07,0,53,30,0,66,0.298,0,2,0,3,0,2,1,3,3,1005.66,In-house,PrivateCloud,5,1,0
24836,Bank,European Union,994,301.02,3.83,1.5,0.527,14.11,0,51,37,1,74,0.355,1,1,0,1,2,3,1,1,3,1069.78,Vendor,PublicCloud,3,4,0
24837,Asset Manager,European Union,1089,1453.81,5.6,4.76,0.355,4.38,1,72,39,0,36,0.435,1,4,1,4,0,4,1,5,3,686.63,In-house,On-Prem,4,2,0
24838,Investment Bank,United States,11914,1342.85,3.41,27.26,1.698,2.9,1,64,61,1,36,0.98,1,5,1,3,1,5,0,4,3,1458.24,In-house,PublicCloud,11,10,1
24839,Insurance,United States,5962,683.89,4.88,8.73,1.049,9.57,1,93,67,0,35,0.828,1,4,0,5,0,2,1,5,2,1050.76,Vendor,PrivateCloud,10,3,1
24840,Brokerage/Dealer,European Union,2470,771.11,3.21,4.68,0.717,10.61,1,76,51,0,57,0.387,1,2,1,1,1,3,0,1,2,570.0,Hybrid,On-Prem,8,3,0
24841,Bank,European Union,683,1715.8,5.4,10.43,0.576,10.11,1,100,75,1,37,0.787,1,1,0,4,1,2,0,4,2,838.8,In-house,On-Prem,5,1,0
24842,Bank,European Union,1698,8596.18,6.03,159.07,2.03,11.04,1,81,95,1,13,0.905,1,4,0,5,0,5,1,4,5,985.74,In-house,On-Prem,4,3,1
24843,Brokerage/Dealer,European Union,3165,2487.72,4.13,39.42,1.584,17.91,1,77,73,1,20,0.814,1,4,1,4,0,2,0,5,5,962.38,Hybrid,PublicCloud,5,5,1
24844,Asset Manager,Other,682,415.49,0.98,0.0,0.0,-3.78,0,52,35,0,85,0.216,0,3,0,4,1,3,1,1,3,999.21,Hybrid,PublicCloud,1,1,0
24845,Bank,United States,1903,947.64,3.95,6.8,0.888,16.78,0,57,59,1,27,0.62,0,4,0,4,0,4,1,4,2,932.68,Vendor,PublicCloud,7,2,0
24846,Fintech,United States,1180,134.99,5.68,1.19,0.798,10.07,1,83,85,1,34,0.596,1,4,0,3,0,4,0,4,1,1545.12,In-house,PublicCloud,8,2,0
24847,Brokerage/Dealer,United States,10471,1568.18,6.52,9.67,0.726,6.78,1,71,76,1,33,0.516,0,3,0,4,0,2,1,5,2,415.95,In-house,PublicCloud,8,2,1
24848,Bank,United States,5456,1236.97,3.14,6.06,0.61,7.88,1,60,49,0,43,0.569,0,3,0,2,2,1,1,2,2,321.85,Hybrid,PublicCloud,4,1,0
24849,Bank,Other,1316,992.59,3.29,9.24,0.752,9.82,1,41,17,0,88,0.375,1,5,1,5,0,5,1,1,3,1058.61,Hybrid,PrivateCloud,1,1,0
24850,Bank,United States,616,700.0,4.46,1.65,0.214,-1.29,0,15,22,0,62,0.095,0,3,0,4,0,3,0,1,1,286.91,Vendor,PublicCloud,3,1,0
24851,Credit Union,Other,1076,3342.58,6.18,16.69,0.471,12.39,0,37,31,0,75,0.312,0,5,0,5,1,5,1,5,4,421.93,Hybrid,On-Prem,1,1,0
24852,Brokerage/Dealer,United States,304,208.08,2.86,0.0,0.0,5.48,1,68,0,1,89,0.076,1,1,0,5,0,3,0,1,1,556.54,Vendor,PrivateCloud,2,0,0
24853,Insurance,United Kingdom,1738,637.68,5.16,3.13,0.5,11.83,0,34,31,1,76,0.267,0,3,1,2,0,5,1,4,1,540.45,Vendor,PrivateCloud,2,0,0
24854,Insurance,United States,240,299.65,4.07,3.53,0.974,21.13,0,65,47,0,55,0.402,1,2,1,5,0,2,1,4,4,754.01,Hybrid,On-Prem,0,2,0
24855,Bank,United States,319,146.01,2.23,0.0,0.0,10.15,1,59,0,0,88,0.081,0,1,0,1,2,1,1,2,1,585.92,Vendor,PrivateCloud,0,2,0
24856,Bank,United States,3451,1383.33,5.46,18.96,1.348,12.77,0,68,35,1,51,0.581,1,4,0,1,0,4,1,5,4,1257.81,In-house,PublicCloud,7,7,0
24857,Payment Processor,United Kingdom,2519,2528.77,5.28,40.64,1.436,13.04,0,77,36,1,50,0.373,1,2,1,3,5,3,1,5,5,670.23,In-house,PublicCloud,2,6,0
24858,Bank,European Union,1711,2294.61,7.26,20.13,0.834,13.41,1,71,74,1,34,0.789,1,5,1,5,1,5,1,4,3,1763.48,In-house,On-Prem,3,3,1
24859,Fintech,United States,1048,251.57,3.15,0.48,0.27,8.67,1,42,0,0,82,0.255,0,3,0,3,0,3,0,2,3,1049.83,Hybrid,PublicCloud,1,1,0
24860,Asset Manager,Other,1865,1224.38,3.22,23.75,1.564,5.52,1,64,35,1,54,0.426,0,3,0,1,0,2,0,5,4,898.61,In-house,On-Prem,2,5,1
24861,Bank,European Union,1233,1616.12,3.13,21.15,1.554,7.64,1,50,54,1,56,0.511,1,5,1,3,1,3,1,4,3,1058.39,Hybrid,PrivateCloud,0,1,0
24862,Insurance,Other,906,390.22,4.1,6.77,1.324,14.33,1,87,66,1,46,0.939,0,3,0,4,2,5,1,2,5,1377.26,Vendor,PrivateCloud,2,6,1
24863,Insurance,United States,1467,510.8,4.28,0.86,0.181,15.56,0,35,5,0,85,0.136,0,4,1,4,0,3,0,2,5,903.35,Vendor,On-Prem,1,2,1
24864,Investment Bank,United States,2708,102.35,5.58,0.21,0.241,18.61,1,75,40,1,70,0.353,1,3,0,2,0,3,1,3,5,549.29,Hybrid,PrivateCloud,1,4,0
24865,Bank,Other,339,318.34,2.05,0.0,0.0,-1.93,0,55,8,0,83,0.178,1,2,0,1,0,1,1,1,2,681.38,Vendor,PrivateCloud,2,2,0
24866,Bank,European Union,628,184.38,4.29,1.97,0.902,15.97,0,53,63,0,30,0.278,1,1,1,2,0,1,0,2,2,1424.59,Vendor,PrivateCloud,3,6,0
24867,Insurance,Other,937,808.27,2.32,9.26,1.16,6.99,0,58,31,1,59,0.539,1,4,0,1,1,3,1,4,1,870.91,Hybrid,PrivateCloud,7,0,0
24868,RegTech,United States,1077,2152.03,3.73,50.5,2.335,0.3,0,84,67,1,31,0.614,1,2,0,1,0,2,1,5,4,992.15,In-house,PublicCloud,8,4,1
24869,Bank,United States,1402,693.03,4.93,3.85,0.828,7.43,0,52,4,0,96,0.097,1,3,0,2,0,2,1,1,5,1896.85,Vendor,PublicCloud,1,2,0
24870,RegTech,Other,2836,1577.61,6.79,6.61,0.516,0.42,0,46,56,0,50,0.638,0,1,0,1,5,1,0,5,3,1021.92,In-house,PrivateCloud,3,4,0
24871,Investment Bank,European Union,3968,2559.34,4.98,23.14,0.637,4.89,1,57,45,0,56,0.176,0,4,0,4,0,4,0,3,5,601.16,Hybrid,On-Prem,0,2,0
24872,Payment Processor,Other,1025,690.25,4.3,8.16,1.289,17.3,0,68,58,1,51,0.602,0,5,0,4,2,5,0,5,2,666.19,Vendor,PublicCloud,6,1,1
24873,Bank,United States,2073,1378.03,3.28,0.0,0.0,3.45,0,55,49,0,55,0.618,0,2,1,3,8,1,1,3,1,519.51,Vendor,PublicCloud,2,3,0
24874,Bank,United States,367,581.36,4.63,3.47,0.564,-5.37,0,69,64,0,58,0.258,1,1,0,3,2,1,1,3,1,726.93,Vendor,PublicCloud,7,3,0
24875,Bank,United Kingdom,870,633.97,4.54,6.72,0.818,19.39,1,45,23,1,66,0.336,0,3,1,1,1,2,0,1,4,1049.42,In-house,On-Prem,5,0,0
24876,Fintech,Other,1585,711.14,4.6,11.22,1.625,19.16,1,77,55,0,35,0.919,0,3,0,4,0,5,1,5,5,882.64,In-house,On-Prem,7,3,1
24877,RegTech,Other,1234,2439.6,4.84,39.87,1.851,14.03,1,75,54,1,33,0.885,0,2,0,5,2,4,0,3,5,2091.99,In-house,PrivateCloud,11,3,1
24878,Bank,United States,1857,1174.42,3.46,14.83,1.318,-1.8,1,89,54,0,56,0.204,1,3,0,4,1,2,1,2,1,1437.65,Vendor,PublicCloud,2,0,1
24879,Insurance,United States,943,1700.99,2.37,17.65,1.609,22.72,0,47,26,1,68,0.285,1,5,1,4,0,5,1,5,5,449.7,Vendor,PublicCloud,3,0,0
24880,Bank,United Kingdom,1272,368.31,2.34,1.59,0.397,15.21,0,42,18,0,78,0.662,1,1,0,3,0,3,0,1,3,1063.02,Vendor,On-Prem,3,2,0
24881,Investment Bank,Other,3070,822.25,4.56,8.47,1.0,16.09,0,54,16,1,69,0.825,0,3,1,3,0,3,1,3,3,1411.3,Vendor,PublicCloud,2,1,0
24882,Bank,Other,1679,988.78,2.13,11.18,1.566,13.96,0,6,17,1,64,0.274,1,5,1,5,0,5,1,2,5,629.65,Vendor,PrivateCloud,0,2,0
24883,Bank,United States,2096,736.05,4.57,4.1,0.622,20.21,1,53,25,1,57,0.486,0,1,0,1,2,1,0,2,4,1629.05,Vendor,PublicCloud,3,4,0
24884,Bank,European Union,363,499.86,4.97,6.28,0.857,11.04,0,75,49,0,49,0.354,0,4,0,2,0,1,0,4,5,885.34,Vendor,On-Prem,1,0,1
24885,Investment Bank,European Union,1171,250.94,4.22,0.76,0.334,0.34,1,52,23,0,54,0.194,1,3,0,4,0,4,0,3,1,774.64,Vendor,PrivateCloud,0,1,0
24886,Bank,United Kingdom,600,205.32,2.51,0.58,0.259,4.62,0,45,15,0,82,0.243,0,1,0,1,0,1,1,1,2,838.01,Vendor,PrivateCloud,0,3,0
24887,Bank,European Union,856,134.36,3.3,0.31,0.227,13.17,0,17,20,0,63,0.115,1,5,0,5,0,5,1,2,2,481.42,Hybrid,On-Prem,1,1,0
24888,Bank,United States,8090,1205.34,3.9,18.44,1.744,10.73,1,61,46,1,26,0.793,1,4,0,5,0,4,0,4,5,967.48,Hybrid,PrivateCloud,5,5,0
24889,Hedge Fund,European Union,5094,1226.95,7.04,24.51,2.038,6.72,1,96,71,1,34,0.866,1,5,0,5,0,5,1,4,5,1450.5,Vendor,PrivateCloud,7,7,1
24890,Insurance,European Union,2358,8570.51,5.08,122.81,1.232,9.82,0,81,61,0,61,0.459,0,5,1,5,1,2,1,4,4,1371.11,Hybrid,PrivateCloud,8,1,1
24891,Investment Bank,United States,1539,1827.87,3.28,1.64,0.083,13.05,0,18,21,0,71,0.138,1,3,0,1,0,3,0,3,2,445.11,Hybrid,PublicCloud,2,0,0
24892,Asset Manager,Other,1008,834.41,6.48,9.51,1.095,7.93,0,79,54,1,43,0.582,1,3,1,4,0,5,0,4,3,383.73,In-house,PublicCloud,8,1,0
24893,Bank,United States,880,978.91,3.27,14.8,1.438,21.01,1,58,58,1,55,0.736,1,3,1,2,2,5,1,3,5,1051.35,Hybrid,PrivateCloud,7,4,0
24894,Insurance,United Kingdom,688,453.16,3.83,5.09,1.048,3.29,0,62,47,0,55,0.765,0,5,1,5,0,3,0,5,2,272.36,Vendor,PrivateCloud,5,3,0
24895,Bank,United Kingdom,1192,781.22,7.14,15.95,1.914,9.51,1,83,47,0,47,0.856,0,3,0,4,1,2,1,5,3,704.67,Vendor,PrivateCloud,7,5,1
24896,Fintech,United States,529,908.75,2.61,10.99,1.169,-0.33,0,51,43,0,49,0.568,1,5,1,5,0,4,0,3,5,1316.84,In-house,PrivateCloud,1,2,0
24897,Insurance,European Union,1365,931.88,7.73,12.72,1.74,10.32,0,60,59,1,19,0.747,0,5,0,4,0,3,0,5,4,841.38,In-house,PrivateCloud,10,6,1
24898,Insurance,Other,1177,694.83,4.07,5.2,0.788,11.37,0,37,4,0,70,0.232,0,1,0,1,0,2,0,1,1,1456.13,Hybrid,PrivateCloud,5,1,0
24899,Bank,Other,4074,1242.83,5.65,17.8,1.342,14.12,1,100,66,1,17,0.938,1,4,1,3,0,3,0,4,2,849.65,In-house,On-Prem,7,7,1
24900,Bank,United Kingdom,2042,194.02,4.67,1.42,0.831,5.58,0,50,16,0,83,0.562,0,1,1,2,2,3,1,1,4,1114.74,Vendor,PrivateCloud,1,0,0
24901,Payment Processor,European Union,657,310.1,1.23,0.0,0.0,-1.67,0,7,0,0,100,0.032,1,3,1,2,0,4,1,1,1,1445.96,Vendor,PrivateCloud,0,0,0
24902,Investment Bank,European Union,8216,2132.16,5.33,16.5,0.617,7.95,1,73,67,1,34,0.606,1,5,1,4,0,3,1,5,4,446.15,In-house,PrivateCloud,6,3,0
24903,Bank,United States,663,281.43,4.22,4.55,1.366,23.96,1,78,43,1,25,0.699,1,5,1,5,0,4,1,4,5,479.38,Hybrid,On-Prem,2,6,1
24904,Bank,European Union,1550,146.19,4.32,1.58,1.136,8.0,0,55,49,1,73,0.276,1,3,0,2,2,1,1,3,2,506.48,Vendor,On-Prem,6,2,0
24905,Brokerage/Dealer,United Kingdom,845,186.44,3.84,0.6,0.313,7.61,1,57,0,0,80,0.283,0,4,0,1,0,3,1,3,2,667.05,Vendor,PrivateCloud,3,5,0
24906,Investment Bank,United Kingdom,571,614.59,4.57,3.58,0.546,12.85,0,49,9,0,56,0.741,1,3,0,3,1,4,1,4,4,464.4,Vendor,On-Prem,7,1,0
24907,RegTech,United States,7360,3888.96,6.44,22.39,0.68,13.78,1,66,45,1,53,0.227,0,5,0,2,1,1,1,4,3,2144.9,In-house,PrivateCloud,9,4,1
24908,Bank,United Kingdom,1895,284.66,4.12,3.17,1.09,-14.31,0,90,79,1,32,0.37,1,1,1,1,0,1,0,4,1,335.88,In-house,PublicCloud,2,4,1
24909,Fintech,United States,783,98.88,4.12,0.0,0.0,7.87,0,27,16,0,88,0.095,0,4,1,1,0,2,1,1,2,682.52,Vendor,PublicCloud,0,2,0
24910,Bank,United Kingdom,1522,696.84,3.64,1.89,0.22,5.49,0,44,14,0,79,0.246,1,5,1,5,0,3,1,5,2,463.01,Vendor,PrivateCloud,2,3,0
24911,Asset Manager,United Kingdom,4628,8157.19,2.78,60.9,0.682,11.18,0,67,50,1,29,0.746,1,2,0,2,0,1,1,2,3,662.81,Vendor,PublicCloud,2,3,0
24912,Bank,United Kingdom,670,1244.83,3.15,0.0,0.0,2.38,0,44,17,0,66,0.103,1,5,1,5,1,5,1,1,1,755.38,Vendor,PublicCloud,4,3,0
24913,Bank,Other,1633,2195.4,2.57,26.51,1.467,18.67,1,58,41,1,47,0.672,1,4,0,4,0,3,1,5,2,583.1,Vendor,PrivateCloud,8,2,0
24914,Bank,European Union,3628,215.7,3.97,0.0,0.0,8.5,1,25,35,0,51,0.387,1,5,1,4,0,1,0,1,3,498.88,Vendor,On-Prem,1,0,0
24915,Asset Manager,Other,1512,1052.7,3.73,4.71,0.495,15.5,0,42,7,1,87,0.263,1,1,0,4,0,3,1,4,4,404.36,Vendor,PrivateCloud,4,1,0
24916,Fintech,European Union,456,696.29,2.88,0.0,0.0,4.12,0,16,0,0,90,0.006,1,4,0,5,0,2,0,1,1,487.98,Vendor,On-Prem,0,1,0
24917,Asset Manager,Other,1332,1449.38,4.41,15.28,0.941,11.27,0,52,43,0,73,0.34,1,4,0,5,0,3,1,5,2,465.29,Hybrid,PrivateCloud,1,1,0
24918,Brokerage/Dealer,Other,1071,541.56,3.06,1.58,0.386,15.08,0,38,7,1,100,0.365,0,3,0,4,0,3,0,1,5,627.89,In-house,PrivateCloud,3,0,0
24919,Investment Bank,European Union,869,183.36,4.54,0.13,0.089,0.87,0,21,5,1,77,0.097,1,2,0,2,1,4,0,1,4,1569.67,Hybrid,On-Prem,0,2,0
24920,Fintech,European Union,2335,242.67,3.4,2.31,0.892,3.08,0,61,32,1,31,0.466,1,5,0,5,0,5,1,4,2,1396.21,In-house,On-Prem,5,5,0
24921,RegTech,United Kingdom,894,292.55,4.24,0.87,0.368,2.32,1,37,19,0,76,0.294,0,1,0,1,0,1,1,2,1,1232.09,Vendor,PublicCloud,2,2,0
24922,Fintech,European Union,3429,1214.42,6.33,21.46,1.749,1.56,1,94,67,1,21,0.742,0,1,0,2,0,3,1,5,4,1504.02,Hybrid,On-Prem,10,9,1
